,C1,C2,C3,y,Fraud_amount
39,-1.6934468586704832,-2.066595537900231,-0.044277217077663654,0.0,0.0
40,-2.335531616627429,-1.4203159693993097,-0.6092922106913354,0.0,0.0
41,-1.7649008630719167,-0.4047198464470779,-0.8674818605209216,0.0,0.0
42,-2.335531616627429,-1.4203159693993097,-0.6092922106913354,0.0,0.0
43,-1.5193243965984882,-1.9806555724973558,-0.059360472970663665,0.0,0.0
44,-2.1757229950918764,-1.0652114707185656,-0.7150471372449064,0.0,0.0
45,-2.1437622538454035,-1.4254658266483393,-0.5393949523655842,0.0,0.0
46,4.028092701761937,-0.6195152544675369,-2.384237843555319,0.0,0.0
47,4.028092701761937,-0.6195152544675369,-2.384237843555319,0.0,0.0
48,-1.706766842606277,-1.614267226162964,-0.1068459936965518,0.0,0.0
49,-0.8183162534756229,-1.837713448001945,-2.087303797233165,0.0,0.0
50,3.778848674970717,-1.0581146933593166,-2.4130174407100524,0.0,0.0
51,0.0005439368945676176,-0.2820857397304638,1.4793840877076836,0.0,0.0
52,3.778848674970717,-1.0581146933593166,-2.4130174407100524,0.0,0.0
53,3.8685104480751695,-0.7140944984019904,-2.6172270764077843,0.0,0.0
54,-1.2351788037699936,-2.36707960316585,0.19962080880065972,0.0,0.0
55,-0.8849804471164493,-2.1638244755809355,0.446625955509247,0.0,0.0
56,-1.6100130608579508,-1.5120515636933305,-0.7312703693894488,0.0,0.0
57,0.6004360250240014,0.5424832958455774,2.485454977861842,0.0,0.0
58,-1.6100130608579508,-1.5120515636933305,-0.7312703693894488,0.0,0.0
59,4.212103621304658,-0.810501979188111,-3.6270496433420756,0.0,0.0
60,-1.9444982007731026,-1.4285082361208932,-0.7606062769357145,0.0,0.0
61,-1.9444982007731026,-1.4285082361208932,-0.7606062769357145,0.0,0.0
62,-3.8201462351407867,8.389809839878671,-1.2133157529150158,0.0,0.0
63,-1.6994636699130734,-1.9243385266760904,0.11605552445979764,0.0,0.0
64,-1.6994636699130734,-1.9243385266760904,0.11605552445979764,0.0,0.0
65,-0.4053282357615774,2.2905514566650145,3.503229364675064,1.0,8559.0
66,-0.3459680949306489,-1.9991687242329128,-0.5722533693075924,0.0,0.0
67,-1.929249843551119,-0.4601779205511593,-0.7879829313944315,0.0,0.0
68,1.2398328682542195,1.554349633152512,6.695613157871378,0.0,0.0
69,-5.450794797583821,5.715611219542204,-0.9726680182899258,0.0,0.0
70,-1.804116267415609,-1.9420546802924932,0.33499191532259803,1.0,4129.0
71,3.89043001473055,0.2433348630520159,-2.913696721868999,0.0,0.0
72,-1.804116267415609,-1.9420546802924932,0.33499191532259803,1.0,4129.0
73,-1.5721473041833722,-1.015739634535402,0.4037423678062596,0.0,0.0
74,-2.2815454330860128,-2.1663480552349195,0.24833307474208316,0.0,0.0
75,-2.23943250434902,-1.346698838830934,-0.5593221744852713,0.0,0.0
76,-4.946455461663398,5.812823654320016,-0.8997382942128677,0.0,0.0
77,4.099555356012518,-1.1435813937219848,-2.678065179021187,0.0,0.0
78,4.257205614320934,0.5016481500298607,-2.9732453036768094,0.0,0.0
79,1.2618690470556366,2.9900045805584994,8.628098700525257,0.0,0.0
80,-3.2331299851249797,4.3985908153506585,-1.3847503882241992,0.0,0.0
81,-0.1409992637107624,2.767708833969604,9.249129768861414,0.0,0.0
82,-1.2726343790579377,-1.6675305062851622,-0.4049175820185163,0.0,0.0
83,-0.42498453449740053,-1.86932063685036,-0.27016295799510764,0.0,0.0
84,-5.921020849671445,8.534202802872226,-1.877113627354444,0.0,0.0
85,-0.1616193598282765,-1.4595473503150178,-1.846518785904695,0.0,0.0
86,-0.42498453449740053,-1.86932063685036,-0.27016295799510764,0.0,0.0
87,4.257205614320934,0.5016481500298607,-2.9732453036768094,0.0,0.0
88,0.572806343500993,0.9848427996594594,3.6641675972966716,0.0,0.0
89,-5.637169023057531,8.579181403667116,-2.0027710406542725,0.0,0.0
90,0.34917099059299767,9.527765039391575,-4.652843827650106,0.0,0.0
91,-1.4002310139786662,-1.6908900831437348,-1.043091503492275,0.0,0.0
92,-4.613748965599767,7.50341067920538,-1.9450259461937272,0.0,0.0
93,-0.9491658261328163,-1.262877900379508,-0.2887376230060234,0.0,0.0
94,-1.4002310139786662,-1.6908900831437348,-1.043091503492275,0.0,0.0
95,0.8535103265134243,9.624977474169386,-4.57991410357305,0.0,0.0
96,-1.5454651428599875,-0.6184805221537579,-1.0683022251465528,0.0,0.0
97,-4.109409629679342,7.600623113983196,-1.8720962221166715,0.0,0.0
98,-2.0926219028300515,-1.6026575444298619,0.17851864525437605,0.0,0.0
99,-2.0926219028300515,-1.6026575444298619,0.17851864525437605,0.0,0.0
100,4.733521944935816,-0.2486789492864264,-0.17490079264357894,0.0,0.0
101,0.69532209890681,-0.8622525859815526,5.071680865802214,0.0,0.0
102,-2.4224844714905465,-2.1505514801820387,0.6397319069922388,0.0,0.0
103,0.34917099059299767,9.527765039391575,-4.652843827650106,0.0,0.0
104,0.8535103265134243,9.624977474169386,-4.57991410357305,0.0,0.0
105,-2.8081359786351325,-2.817334203000152,0.7578608614260904,0.0,0.0
106,3.674620380056117,-0.8789296820426867,-2.845547049258735,1.0,24409.0014
107,-0.8635217243256358,-1.6193840189993858,-0.08576268641839295,0.0,0.0
108,-0.3128208308311966,-1.3486012377593226,-0.5366425960361145,0.0,0.0
109,-2.6374420888733128,-2.347525792426094,0.5112508533767042,0.0,0.0
110,0.38746627404312173,1.479912740347989,2.504210877323858,1.0,10000.0
111,-0.8864618529130368,0.7001587887025758,5.8676506398024735,0.0,0.0
112,-2.1331027529528885,-2.250313357648282,0.5841805774537597,0.0,0.0
113,-3.1210418475135926,5.824035796906466,-1.0835648442979686,0.0,0.0
114,5.255695634986723,1.5429653857094094,3.0427602682330672,0.0,0.0
115,1.2618690470556366,2.9900045805584994,8.628098700525257,0.0,0.0
116,4.366908011755648,-0.8281752451837101,-2.7716834748775385,0.0,0.0
117,-0.1409992637107624,2.767708833969604,9.249129768861414,0.0,0.0
118,-1.8099091287316884,-0.9883912007762753,0.23934995339364562,0.0,0.0
119,-1.6014862438541795,-2.1343223500792523,-0.42290154383143685,0.0,0.0
120,-1.8099091287316884,-0.9883912007762753,0.23934995339364562,0.0,0.0
121,-1.8289962177009271,-0.8117085560219649,2.931353121681715,0.0,0.0
122,-1.097146907933755,-2.03710991530144,-0.34997181975438046,0.0,0.0
123,-3.122699825175362,-1.9733154579510737,-0.13265817418861664,1.0,24409.0014
124,0.3786577910044625,-2.0332193601455275,-1.1406514366237004,0.0,0.0
125,1.2891341901108884,1.603599329410984,2.2412255249409267,1.0,10000.0
126,-0.1409992637107624,2.767708833969604,9.249129768861414,0.0,0.0
127,0.3786577910044625,-2.0332193601455275,-1.1406514366237004,0.0,0.0
128,-1.3246568817805,-0.7144961212441514,3.0042828457587705,0.0,0.0
129,4.45505368408779,-1.1544159315760534,-2.6441123269032376,0.0,0.0
130,-2.333372532453013,-1.6716153761911214,-0.37923108263358596,0.0,0.0
131,-3.266755282924981,-1.9961422017622323,-0.0688867466502577,1.0,24409.0014
132,-2.1510926305541567,-2.2272398447864794,0.06910976451160629,0.0,0.0
133,0.4153605436778678,0.7759754304832418,5.185511978989372,0.0,0.0
134,-1.6467532946337315,-2.1300274100086662,0.1420394885886621,0.0,0.0
135,-2.3327551837476377,-1.8308465695701353,-0.18616210510286402,1.0,24409.0014
136,3.8894355193624484,0.06461770000853183,-3.1372986713128608,0.0,0.0
137,-1.5904864390178752,-2.5855457682567615,0.4604664046157479,0.0,0.0
138,-0.3535445040351442,-1.3439131833396916,-1.5524187918909134,0.0,0.0
139,-1.5904864390178752,-2.5855457682567615,0.4604664046157479,0.0,0.0
140,-1.0861471030974503,-2.488333333478947,0.5333961286928032,0.0,0.0
141,-1.1952592598238678,-2.107713666330645,0.19991276617300627,0.0,0.0
142,6.087920358364413,0.9893686869779557,0.9771777759073567,0.0,0.0
143,0.8748654582160071,-1.9654615867659664,-1.357742888093457,0.0,0.0
144,-0.16262429667207817,-2.207107420684034,2.7243987893514983,0.0,0.0
145,3.8617920451714425,0.1622802045623406,-3.0171286712370526,0.0,0.0
146,-1.8662203215295565,-0.9302737434092048,-0.8839419652590013,0.0,0.0
147,-1.4130705621855282,-1.3030799308768137,-1.5913869256772102,0.0,0.0
148,1.7314037755420506,-0.7082905494379336,-0.8603756293235333,0.0,0.0
149,-2.370249571591037,-2.2900775418612724,0.13999271541863334,0.0,0.0
150,-1.1952592598238678,-2.107713666330645,0.19991276617300627,0.0,0.0
151,0.07268918301804181,-1.1172324970401113,2.4192204794899577,0.0,0.0
152,-1.865910235670612,-2.1928651070834593,0.21292243949568979,0.0,0.0
153,0.2492440764440334,0.703605495285884,3.783885770988005,0.0,0.0
154,6.939705115883759,1.74698986918051,4.158461578759452,0.0,0.0
155,3.6187476848191387,1.469336659853863,-3.662147742201203,0.0,0.0
156,-1.1116187044972996,-0.23743719673933225,-0.3197812794085841,0.0,0.0
157,0.4885938161402133,-2.2764532013840766,2.216852601899723,0.0,0.0
158,-1.5001367794619946,-1.2887644455126452,0.9925313130841871,0.0,0.0
159,-1.8105164085158025,-1.3072418663319814,-0.7392815681044723,0.0,0.0
160,-1.900480159860279,-0.8863301933892499,-0.7021460614659971,0.0,0.0
161,-1.5001367794619946,-1.2887644455126452,0.9925313130841871,0.0,0.0
162,-2.5170817619539703,-1.0654785763779038,-0.6246259128198705,0.0,0.0
163,-2.12070673945008,-2.1199404461278943,0.12234411688917028,0.0,0.0
164,-1.5001367794619946,-1.2887644455126452,0.9925313130841871,0.0,0.0
165,-1.6163674035296554,-2.022728011350082,0.19527384096622658,0.0,0.0
166,-1.900480159860279,-0.8863301933892499,-0.7021460614659971,0.0,0.0
167,-1.6447132134601286,-2.588502535619635,0.48454544887177986,0.0,0.0
168,-1.140373877539704,-2.491290100841821,0.5574751729488354,0.0,0.0
169,-2.5170817619539703,-1.0654785763779038,-0.6246259128198705,0.0,0.0
170,-2.014799025216477,-2.1789206826090406,0.30902295651114964,0.0,0.0
171,3.5892876996432976,-0.18183077111799076,-3.2811831399633746,0.0,0.0
172,-1.172968346905516,-1.0205158303719177,-0.7891429004046089,0.0,0.0
173,-1.172968346905516,-1.0205158303719177,-0.7891429004046089,0.0,0.0
174,-1.5058200420441437,-1.9378163224507883,0.1679776597122799,0.0,0.0
175,5.849251854567066,0.6523913853579987,1.1172226126142375,0.0,0.0
176,-1.6803185616488439,-2.673613889988733,0.3005856429392474,0.0,0.0
177,-2.0713246712270146,-0.897066194149856,-1.4790008428432588,0.0,0.0
178,-0.19815726324681238,2.092821232413319,3.2954154418404475,0.0,0.0
179,-1.3301202049952996,-2.4703587624038166,0.5475907896478357,0.0,0.0
180,-3.888255095014326,4.894305485916355,-0.507890133876133,0.0,0.0
181,-2.407118890173571,-1.7561661262166286,0.3131232452610404,0.0,0.0
182,-4.339360803241542,5.308922072289036,-0.389706905890642,0.0,0.0
183,-3.888255095014326,4.894305485916355,-0.507890133876133,0.0,0.0
184,-2.9077756144970706,5.843772975315856,-2.096125602317757,0.0,0.0
185,6.663032962667835,1.18004057856078,3.3774018802190056,0.0,0.0
186,-3.8350214673211145,5.406134507066853,-0.31677718181358955,0.0,0.0
187,4.980561152309606,-0.5754166857556343,-2.3873621131697966,0.0,0.0
188,-1.9315327911449354,-2.043657944328628,0.5858157574510292,0.0,0.0
189,-1.9315327911449354,-2.043657944328628,0.5858157574510292,0.0,0.0
190,-1.42719345522451,-1.946445509550816,0.6587454815280849,0.0,0.0
191,-1.8020865678068487,-1.3024607652699796,-0.6578830649752063,0.0,0.0
192,0.17257624548339293,-0.3864866867381848,2.1060202123850873,0.0,0.0
193,-2.483910925731553,-1.1426847961782771,-0.1300036795288594,0.0,0.0
194,-1.8020865678068487,-1.3024607652699796,-0.6578830649752063,0.0,0.0
195,-1.5282585955773624,-1.6193718593354867,-0.02005187342085922,0.0,0.0
196,4.535785591426791,-1.9096613613094315,-2.6149592008359295,0.0,0.0
197,-2.6552228427473756,-2.2823083281070455,0.47450279926001376,0.0,0.0
198,-4.617275500149301,7.652840715140099,-2.0085488318702827,0.0,0.0
199,0.3061820726736122,2.1900336671911305,3.3683451659175034,0.0,0.0
200,-4.112936164228876,7.75005314991791,-1.935619107793228,0.0,0.0
201,-1.6770640120591835,-1.5562595019471221,-0.7118154063128366,0.0,0.0
202,-2.1508835068269514,-2.1850958933292333,0.5474325233370692,0.0,0.0
203,-1.6770640120591835,-1.5562595019471221,-0.7118154063128366,0.0,0.0
204,-4.394014353859414,6.544203120188609,-1.8422742997719928,0.0,0.0
205,-4.105227551357233,7.73226852370517,-1.893963027943956,0.0,0.0
206,-3.8896750179389894,6.641415554966422,-1.7693445756949389,0.0,0.0
207,-0.13845435799698178,1.141410789984637,2.1190177416291265,0.0,0.0
208,-1.6521674822221344,-2.5383681003203233,0.07660191657493837,0.0,0.0
209,-0.1429787799931987,-1.5337435080655686,-0.1360761671860151,0.0,0.0
210,-2.309297996102537,-0.547632671713696,-0.4779322490900816,0.0,0.0
211,-1.6521674822221344,-2.5383681003203233,0.07660191657493837,0.0,0.0
212,-0.9230101845469446,1.9468357449897626,2.5824917033766566,1.0,10000.0
213,-1.1478281463017093,-2.4411556655425115,0.14953164065199415,0.0,0.0
214,6.945888643051391,1.3224437344417723,4.207731268218495,0.0,0.0
215,-2.590196642354465,-1.7048328296823965,-0.40063074162781026,0.0,0.0
216,-0.13845435799698178,1.141410789984637,2.1190177416291265,0.0,0.0
217,4.420073309473374,-1.3622172390136837,-2.9205062354173488,0.0,0.0
218,5.8585202085729335,1.5207293391156904,0.1859309337770776,0.0,0.0
219,4.420073309473374,-1.3622172390136837,-2.9205062354173488,0.0,0.0
220,-0.9964120089796296,-1.8932084924479022,1.0047668052495558,0.0,0.0
221,4.535785591426791,-1.9096613613094315,-2.6149592008359295,0.0,0.0
222,-1.639535405578093,-2.1661564061010847,0.344265839319783,0.0,0.0
223,5.551845239949661,-0.10704833425877068,-0.28913955401883357,0.0,0.0
224,-1.135196069657668,-2.068943971323272,0.41719556339683905,0.0,0.0
225,5.551845239949661,-0.10704833425877068,-0.28913955401883357,0.0,0.0
226,-2.751896974604662,-1.161385566498954,-0.47498237286207373,0.0,0.0
227,-2.751896974604662,-1.161385566498954,-0.47498237286207373,0.0,0.0
228,4.420073309473374,-1.3622172390136837,-2.9205062354173488,0.0,0.0
229,-1.6532697269373782,-2.39607760698944,0.43009305482147137,0.0,0.0
230,-1.148930391016952,-2.2988651722116273,0.5030227788985265,0.0,0.0
231,-1.148930391016952,-2.2988651722116273,0.5030227788985265,0.0,0.0
232,-3.6223918934041723,-1.3769441496185981,-0.6924643204816151,0.0,0.0
233,-2.209146470455548,-1.3473132841709563,-1.2685325921763653,0.0,0.0
234,-3.118052557483747,-1.279731714840785,-0.6195345964045593,0.0,0.0
235,-1.6699355722345668,-1.2601624894528334,-0.7637052371521018,0.0,0.0
236,3.6766508133761047,0.42416706279053135,-2.7615363520945695,0.0,0.0
237,-3.7608309801138953,6.323705285237442,-1.7276481661465304,0.0,0.0
238,-1.5564679890613575,-2.4306687870917396,0.26761790778460903,0.0,0.0
239,3.6766508133761047,0.42416706279053135,-2.7615363520945695,0.0,0.0
240,-1.0521286531409335,-2.333456352313928,0.34054763186166526,0.0,0.0
241,3.762826235392215,-0.387438282698542,-3.489894447235068,0.0,0.0
242,-2.2863201149076016,-0.9321401133901884,-0.5614440081357218,0.0,0.0
243,4.331329505880642,-0.8900070736925684,-3.5901633099111856,0.0,0.0
244,-1.6840526194463104,-2.4549046688489,0.36056432156639057,0.0,0.0
245,3.762826235392215,-0.387438282698542,-3.489894447235068,0.0,0.0
246,-2.2863201149076016,-0.9321401133901884,-0.5614440081357218,0.0,0.0
247,-1.3338542627927652,-2.251649541263984,0.6075694682749784,0.0,0.0
248,-1.7211999452643727,-0.16056471971282574,-0.15357447960150544,0.0,0.0
249,-2.404950666028917,-0.5293079813100199,-0.9261699909611738,0.0,0.0
250,-3.9901927554401104,5.546820060196584,-2.6904735062257275,0.0,0.0
251,0.3404960770256708,0.8974057144206722,7.074541335103246,0.0,0.0
252,-2.404950666028917,-0.5293079813100199,-0.9261699909611738,0.0,0.0
253,-3.7608309801138953,6.323705285237442,-1.7276481661465304,0.0,0.0
254,-1.9006113301084928,-0.43209554653220705,-0.8532402668841174,0.0,0.0
255,-1.4675090619557902,-2.0027536581113212,-0.1942424451315989,0.0,0.0
256,4.637476727275501,-0.9065636453558981,-2.235969902074826,0.0,0.0
257,3.1461532594094113,2.229109885910175,6.906187502203873,0.0,0.0
258,-3.0750456149324847,-1.777109085204998,-0.1110925062649007,0.0,0.0
259,-2.2993668972718733,-1.1114129389133935,-0.7351818046774343,0.0,0.0
260,3.864232947784939,-0.2456526149321337,-3.9228786897706662,0.0,0.0
261,-3.0750456149324847,-1.777109085204998,-0.1110925062649007,0.0,0.0
262,3.9807000556312957,-0.21773964569421014,-3.500814524366245,0.0,0.0
263,5.275402451054724,-0.5180288371396178,-0.03431500054541027,0.0,0.0
264,-1.629908046542583,-2.2029806611841867,0.5545767181022365,0.0,0.0
265,-1.1255687106221584,-2.1057682264063735,0.627506442179292,0.0,0.0
266,3.864232947784939,-0.2456526149321337,-3.9228786897706662,0.0,0.0
267,1.9131412557576377,6.403742361728135,-4.844525207580044,0.0,0.0
268,2.4174805916780633,6.5009547965059475,-4.7715954835029875,0.0,0.0
269,-1.42719345522451,-1.946445509550816,0.6587454815280849,0.0,0.0
270,-2.540610067861883,-1.628012166687928,-0.1241087342741412,1.0,8687.9982
271,4.02744588928174,1.3870777627358226,-1.6112485578899551,0.0,0.0
272,-1.9315327911449354,-2.043657944328628,0.5858157574510292,0.0,0.0
273,0.7684469461123516,1.5635820607288697,2.331320470991412,0.0,0.0
274,-2.355107958323065,-0.8013165419286722,-0.910570930370674,0.0,0.0
275,-1.42719345522451,-1.946445509550816,0.6587454815280849,0.0,0.0
276,4.230445690292388,-0.9390263424141767,-3.680789536216606,0.0,0.0
277,-1.6263028531683195,-1.790946865096556,0.013023745139818077,0.0,0.0
278,0.7684469461123516,1.5635820607288697,2.331320470991412,0.0,0.0
279,-1.9152671276015607,-1.5723593809590066,-0.9469798001592394,0.0,0.0
280,-2.1904135862784226,-2.5452615908364553,0.5866390502152901,0.0,0.0
281,4.845165369799578,-0.1813447008083237,-3.108451994787665,0.0,0.0
282,-2.4196064635219856,-1.6695718157368198,-1.0199095242362948,0.0,0.0
283,0.08653835583866053,0.8725306999358313,7.182326189135559,0.0,0.0
284,-2.355107958323065,-0.8013165419286722,-0.910570930370674,0.0,0.0
285,-2.4196064635219856,-1.6695718157368198,-1.0199095242362948,0.0,0.0
286,-1.8402152296248773,-2.34200646325154,0.8336441969238768,0.0,0.0
287,-2.1713216121447743,-1.1284670245552137,-0.8317687558775724,1.0,3858.0
288,-1.94752897719314,-1.1708410631572819,-1.1793185813335052,0.0,0.0
289,-2.150010453171143,-1.1856846825945417,-0.2869996623298731,1.0,8687.9982
290,-1.94752897719314,-1.1708410631572819,-1.1793185813335052,0.0,0.0
291,-2.150010453171143,-1.1856846825945417,-0.2869996623298731,1.0,8687.9982
292,0.31296470857149955,0.3729519014561492,-0.06327850215127655,0.0,0.0
293,4.295488352723978,-0.6797682498830695,-3.4219880074886126,0.0,0.0
294,-1.8945938734160979,-1.0285385128600537,-1.106388968796504,0.0,0.0
295,-0.011113752570417306,0.6548985218521504,-0.02345904354969811,0.0,0.0
296,-2.797692277342805,-2.0643439611312604,0.5703078363601468,0.0,0.0
297,-1.6445882483936651,-2.14931919326432,0.22137563157220605,1.0,10000.0
298,2.4466591695997497,0.2936984307471787,1.7879723428941736,0.0,0.0
299,2.4466591695997497,0.2936984307471787,1.7879723428941736,0.0,0.0
300,-1.309859337618023,-1.1191672690396999,0.6372892393100671,0.0,0.0
301,-0.011113752570417306,0.6548985218521504,-0.02345904354969811,0.0,0.0
302,-4.215454903989471,8.070708749605538,-2.093273936697029,0.0,0.0
303,-1.705446252360252,-1.674990333137681,-0.9113400989720049,0.0,0.0
304,-1.2132519328998117,-0.913191007214981,-0.7754630226043838,0.0,0.0
305,-1.705446252360252,-1.674990333137681,-0.9113400989720049,0.0,0.0
306,0.24081757417839658,-2.097596797969763,1.8735737064152518,0.0,0.0
307,-4.215454903989471,8.070708749605538,-2.093273936697029,0.0,0.0
308,5.013965725833895,0.4142540097922142,-0.6579261857851904,0.0,0.0
309,-1.5690412199225503,-2.502288960887376,0.44897823538673926,0.0,0.0
310,-1.8135487675175885,-1.3113864398922992,-0.71490469677644,0.0,0.0
311,-1.5690412199225503,-2.502288960887376,0.44897823538673926,0.0,0.0
312,-1.0647018840021254,-2.405076526109563,0.5219079594637945,0.0,0.0
313,4.295488352723978,-0.6797682498830695,-3.4219880074886126,0.0,0.0
314,-1.7463528339145302,-0.9476519503626084,-0.8565200769795818,0.0,0.0
315,-1.6897606896884183,-1.4060641835731957,-0.07421471846948381,0.0,0.0
316,-1.0831662267369913,0.4150921928624321,4.745101473069155,0.0,0.0
317,-0.3959312017556785,0.6227148578636859,1.4119437927752065,0.0,0.0
318,3.5071719565061796,-0.9692005545472159,-4.09170551263386,0.0,0.0
319,4.30958120004035,-0.5881853183349689,-3.2599378952163356,0.0,0.0
320,1.8780710719487952,-1.8381608367687299,1.1487834455945656,0.0,0.0
321,-1.3194826006651628,-1.9084361609943927,0.30117620767976505,1.0,10000.0
322,-2.3818826690142236,-1.476314860822308,-0.4837059723424736,0.0,0.0
323,-2.1904135862784226,-2.5452615908364553,0.5866390502152901,0.0,0.0
324,-0.3529393412006958,0.024586679941932425,2.421633900791791,0.0,0.0
325,-1.474244588718167,-1.5527430801371231,-1.1257441970600108,0.0,0.0
326,4.262772242237657,-0.20770794115231495,-3.2920421110576292,0.0,0.0
327,-0.3529393412006958,0.024586679941932425,2.421633900791791,0.0,0.0
328,-2.3818826690142236,-1.476314860822308,-0.4837059723424736,0.0,0.0
329,-1.8402152296248773,-2.34200646325154,0.8336441969238768,0.0,0.0
330,-1.4736235799320425,-1.8023934681872897,0.47525163031129697,1.0,10000.0
331,-1.8135487675175885,-1.3113864398922992,-0.71490469677644,0.0,0.0
332,-1.4736235799320425,-1.8023934681872897,0.47525163031129697,1.0,10000.0
333,-1.6377068198628764,-2.451290103516632,0.30398149023544396,0.0,0.0
334,-1.5680007810893521,-1.735516529299812,0.11877557780537315,0.0,0.0
335,-1.1333674839424517,-2.3540776687388205,0.37691121431249924,0.0,0.0
336,-1.5110921407663567,-1.3788156015929285,-1.8877161281498587,0.0,0.0
337,5.3165565326362385,0.6266318915334566,-1.0774339907122725,0.0,0.0
338,-1.0067528048459322,-1.2816031668151155,-1.8147864040728028,0.0,0.0
339,4.390031802026844,-1.2875545026215969,-2.813543536139444,0.0,0.0
340,-1.5556793692878428,-1.814479591825844,-0.1297103449713131,0.0,0.0
341,-1.0831662267369913,0.4150921928624321,4.745101473069155,0.0,0.0
342,-2.0462540361846173,-2.4719920754562534,0.3854441334151843,0.0,0.0
343,5.292646447647374,1.065188106653935,-1.1945356141762635,0.0,0.0
344,-4.898931973881281,5.8571574105533895,-1.4350811849069605,0.0,0.0
345,-1.541914700264191,-2.3747796406784394,0.45837385749223947,0.0,0.0
346,-1.8592047356615597,-0.8129356361014906,-0.9147836056090126,0.0,0.0
347,-1.702996180854879,-2.525360197775152,0.4753150723585932,0.0,0.0
348,-1.198656844934453,-2.4281477629973405,0.5482447964356484,0.0,0.0
349,5.825109331702061,2.0199990569795014,0.43421111836035037,0.0,0.0
350,-1.2855151747881775,-1.6496967917604737,-1.108349952132933,0.0,0.0
351,4.096920170169368,-1.149293882319691,-2.5611944108440583,0.0,0.0
352,4.096920170169368,-1.149293882319691,-2.5611944108440583,0.0,0.0
353,-1.9600424838812647,-1.1345044046380457,-1.1075873991583611,0.0,0.0
354,-1.5556793692878428,-1.814479591825844,-0.1297103449713131,0.0,0.0
355,4.232260911631817,-0.8942496363138945,-3.6671439049434627,0.0,0.0
356,-1.5997810304565216,-2.2612242517703263,-0.2293050510163023,0.0,0.0
357,-0.22584133634807532,-1.258955334603981,-2.2208273557975087,0.0,0.0
358,-1.5971193791689062,-2.0271555691269154,-0.08609767185518138,0.0,0.0
359,-0.9596366016882399,-2.470831410923553,0.2766260438596236,0.0,0.0
360,-0.45529726576781604,-2.3736189761457402,0.34955576793667953,0.0,0.0
361,-1.462334467415726,-1.033656781610839,-0.9819188319334772,0.0,0.0
362,-3.1232627539770763,-1.7860342721564515,0.8305150800067665,0.0,0.0
363,-2.7123249658214217,-1.163960165133128,-0.4794638409962217,0.0,0.0
364,-2.7123249658214217,-1.163960165133128,-0.4794638409962217,0.0,0.0
